sim gen PatchID NewPatchID ID Age AgeRecruit BreedPerf Disp DispProba FailInterc SucInterc FailSlope SucSlope NbProspPatch
0 0 4 4 453 8 4 1 0 0 0.756879 0.345726 -9999 -9999 20
0 0 4 24 454 5 5 0 1 0.986273 0.986273 0.0947792 -9999 -9999 4
0 0 4 4 456 13 6 1 0 0 0.0150439 0.56786 -9999 -9999 22
0 0 4 4 458 14 4 0 0 0 0.715072 0.0389068 -9999 -9999 13
0 0 4 23 460 11 5 1 1 0.73679 0.0126579 0.73679 -9999 -9999 1
0 0 4 4 461 16 6 0 0 0 0.155071 0.748896 -9999 -9999 0
0 0 4 8 462 14 5 0 1 0.700063 0.700063 0.62815 -9999 -9999 1
0 0 4 4 464 5 1 1 0 0 0.0129162 0.119924 -9999 -9999 8
0 0 4 17 465 14 7 0 1 0.413052 0.413052 0.88733 -9999 -9999 18
0 0 4 17 466 16 6 1 1 0.852848 0.610977 0.852848 -9999 -9999 3
0 0 4 4 473 5 3 1 0 0 0.768717 0.0859989 -9999 -9999 3
0 0 4 4 474 2 2 0 0 0 0.290949 0.330961 -9999 -9999 23
0 0 4 18 475 6 5 0 1 0.0943354 0.0943354 0.751769 -9999 -9999 18
0 0 4 18 477 13 10 0 1 0.72386 0.72386 0.539215 -9999 -9999 0
0 0 4 14 478 9 5 1 1 0.828623 0.102868 0.828623 -9999 -9999 15
0 0 4 4 482 7 3 0 0 0 0.873854 0.422246 -9999 -9999 19
0 0 4 4 484 16 5 1 0 0 0.378219 0.516666 -9999 -9999 18
0 0 4 21 485 8 3 1 1 0.851344 0.340799 0.851344 -9999 -9999 10
0 0 4 4 486 15 4 1 0 0 0.406791 0.0303834 -9999 -9999 4
0 0 4 4 487 5 3 1 0 0 0.130665 0.790048 -9999 -9999 20
0 0 4 9 488 14 7 0 1 0.734159 0.734159 0.050653 -9999 -9999 3
0 0 4 17 490 10 5 1 1 0.354008 0.743966 0.354008 -9999 -9999 16
0 0 4 4 491 7 6 0 0 0 0.146038 0.838912 -9999 -9999 3
0 0 4 4 494 6 3 1 0 0 0.972024 0.0438164 -9999 -9999 23
0 0 4 17 495 11 4 0 1 0.964638 0.964638 0.212493 -9999 -9999 5
0 0 4 14 498 5 4 1 1 0.521709 0.278067 0.521709 -9999 -9999 1
0 0 4 22 499 16 5 0 1 0.902857 0.902857 0.160084 -9999 -9999 5
