sim gen PatchID env.qual K succrate ExpOff Nadult Nimmat Nsuc Nfail Njuv NpreDisp NDisp Nstay Nimmigr Nadfinal Nimmatfin
4 8000 10 -0.0376458 96.2354 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 8000 11 -1.31392 0 0 0 5 58 0 5 0 16 15 1 0 1 34 
4 8000 12 -0.960138 3.9862 0.137255 0.144989 51 106 7 44 8 58 50 8 28 36 52 
4 8000 13 0.469101 146.91 0.627778 0.89878 180 287 113 67 174 190 96 94 89 183 259 
4 8000 14 0.440407 144.041 0.620915 0.969838 153 139 95 58 148 146 71 75 102 177 173 
4 8000 15 0.649179 164.918 0.706349 1.13378 126 182 89 37 166 136 71 65 118 183 206 
4 8000 16 -1.4614 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 8000 17 -1.32309 0 0 0 133 135 0 133 0 125 117 8 0 8 85 
4 8000 18 1.97247 297.247 0.764151 1.1674 212 268 162 50 272 218 84 134 111 245 323 
4 8000 19 0.417376 141.738 0.652174 0.936373 161 307 105 56 159 190 100 90 91 181 274 
4 8000 20 -1.17151 0 0 0 2 4 0 2 0 2 1 1 0 1 2 
4 8000 21 -0.821169 17.8831 0.258065 0.252082 124 48 32 92 33 103 77 26 34 60 47 
4 8000 22 0.577201 157.72 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 8000 23 2.21533 321.533 0.763441 1.26704 186 274 142 44 236 190 82 108 112 220 292 
4 8000 24 0.91438 191.438 0.62963 1.00641 189 193 119 70 189 184 98 86 99 185 216 
4 9000 0 1.0224 202.24 0.643678 1.07506 174 242 112 62 191 182 92 90 97 187 253 
4 9000 1 0.773776 177.378 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 2 0.413567 141.357 0.556818 0.890838 176 194 98 78 142 169 90 79 59 138 186 
4 9000 3 0.436981 143.698 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 4 0.761422 176.142 0.626316 0.962152 190 235 119 71 189 194 91 103 81 184 245 
4 9000 5 -0.944034 5.59662 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 6 -1.47946 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 7 1.29669 229.669 0.754386 1.14643 171 201 129 42 215 178 77 101 96 197 237 
4 9000 8 0.0854246 108.542 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 9 -0.649034 35.0966 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 10 0.0135824 101.358 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 11 0.52912 152.912 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 12 -0.125543 87.4457 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 13 -0.0847266 91.5273 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 14 -0.297604 70.2396 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 15 1.89947 289.947 0.701571 1.20573 191 270 134 57 228 191 84 107 94 201 300 
4 9000 16 0.256833 125.683 0.624 1.00273 125 167 78 47 119 134 70 64 93 157 157 
4 9000 17 0.502885 150.288 0.561151 1.03902 139 115 78 61 118 140 71 69 72 141 139 
4 9000 18 1.09596 209.596 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 19 1.40074 240.074 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 20 0.810122 181.012 0.668712 1.05236 163 227 109 54 172 169 76 93 89 182 243 
4 9000 21 0.935273 193.527 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 22 -0.145192 85.4809 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 9000 23 1.48665 248.665 0.693467 1.11094 199 274 138 61 237 217 107 110 77 187 288 
4 9000 24 -0.496668 50.3332 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 0 1.16992 216.992 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 1 1.39422 239.422 0.658333 0.998795 240 229 158 82 256 246 116 130 95 225 309 
4 10000 2 -1.00089 0 0 0 58 82 0 58 0 64 63 1 0 1 41 
4 10000 3 -0.815591 18.4409 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 4 0.407635 140.764 0.664122 1.03593 131 111 87 44 142 134 61 73 107 180 145 
4 10000 5 0.340425 134.043 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 6 -1.30945 0 0 0 1 60 0 1 0 11 10 1 0 1 38 
4 10000 7 0.636238 163.624 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 8 0.6319 163.19 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 9 -1.37746 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 10 0.624802 162.48 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 11 0.526258 152.626 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 12 0.558889 155.889 0.57384 0.793552 237 149 136 101 189 221 111 110 75 185 196 
4 10000 13 1.7049 270.49 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 14 -1.34826 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 15 1.26909 226.909 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 16 -0.34353 65.647 1 1.96999 1 21 1 0 2 2 0 2 139 141 14 
4 10000 17 -0.48517 51.483 0.519608 0.670862 102 107 53 49 74 96 57 39 73 112 100 
4 10000 18 0.149144 114.914 0.519481 0.664409 231 177 120 111 156 226 127 99 78 177 185 
4 10000 19 0.180527 118.053 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 20 -2.434 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 21 1.39122 239.122 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 22 0.334835 133.483 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 23 -1.04582 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 10000 24 -0.0283935 97.1607 0.458824 0.727358 170 86 78 92 105 156 94 62 72 134 118 
4 11000 0 -0.869035 13.0965 0 -999 0 17 0 0 0 3 3 0 0 0 10 
4 11000 1 0.425602 142.56 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 2 0.264305 126.43 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 3 -1.18165 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 4 -0.741825 25.8176 0.190045 0.209204 221 233 42 179 49 217 180 37 36 73 165 
4 11000 5 0.329852 132.985 0.57672 0.826033 189 243 109 80 166 199 104 95 106 201 226 
4 11000 6 1.43088 243.088 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 7 0.274511 127.451 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 8 0.273399 127.34 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 9 1.02538 202.538 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 10 0.961511 196.151 0.671717 0.995309 198 142 133 65 214 190 79 111 140 251 210 
4 11000 11 -0.39667 60.333 0.507246 0.608401 138 143 70 68 92 134 76 58 105 163 154 
4 11000 12 -1.35203 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 13 -1.32136 0 0 -999 0 11 0 0 0 2 2 0 0 0 8 
4 11000 14 -1.26025 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 15 0.677616 167.762 0.622449 0.922371 196 211 122 74 182 195 90 105 105 210 219 
4 11000 16 -0.160716 83.9284 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 17 1.02514 202.514 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 18 0.147335 114.733 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 19 0.849001 184.9 0.631285 1.01621 179 195 113 66 169 170 84 86 116 202 217 
4 11000 20 -0.207327 79.2673 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 21 0.433183 143.318 0.6 0.960841 155 205 93 62 138 159 87 72 98 170 202 
4 11000 22 -0.457364 54.2636 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 23 -2.03581 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 11000 24 1.21095 221.095 0.637931 0.975932 232 340 148 84 244 243 113 130 112 242 337 
4 12000 0 -1.14155 0 0 -999 0 12 0 0 0 3 3 0 0 0 5 
4 12000 1 0.0427877 104.279 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 2 -1.62729 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 3 -0.551337 44.8663 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 4 -0.625214 37.4786 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 5 0.573704 157.37 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 6 1.75629 275.629 0.669421 1.06497 242 363 162 80 254 246 118 128 96 224 349 
4 12000 7 -0.144668 85.5332 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 8 -0.493298 50.6702 0.322034 0.445119 177 138 57 120 64 170 119 51 50 101 106 
4 12000 9 -0.910076 8.99239 0.36 0.304866 50 61 18 32 22 49 33 16 60 76 51 
4 12000 10 1.29901 229.901 0.591667 0.978509 240 224 142 98 224 223 99 124 72 196 272 
4 12000 11 -1.03376 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 12 0.286568 128.657 0.598039 1.11557 102 69 61 41 97 92 42 50 78 128 106 
4 12000 13 -0.00435652 99.5643 1 1.98011 1 0 1 0 1 1 0 1 158 159 0 
4 12000 14 0.669773 166.977 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 15 -1.61442 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 16 -0.721971 27.8029 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 17 -1.91901 0 0 -999 0 4 0 0 0 2 2 0 1 1 1 
4 12000 18 -2.41891 0 0 0 1 4 0 1 0 1 1 0 0 0 2 
4 12000 19 -0.397692 60.2308 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 20 0.914312 191.431 0.631068 0.963343 206 292 130 76 202 224 122 102 81 183 283 
4 12000 21 -0.184433 81.5567 0.54717 0.678067 159 86 87 72 114 155 84 71 53 124 91 
4 12000 22 0.259834 125.983 0.545455 0.899935 154 239 84 70 125 159 85 74 73 147 197 
4 12000 23 1.01492 201.492 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 12000 24 1.8731 287.31 0.613953 1.14395 215 297 132 83 215 216 103 113 89 202 307 
4 13000 0 -0.653096 34.6904 0.438356 0.644262 73 91 32 41 38 78 51 27 82 109 71 
4 13000 1 0.313763 131.376 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 2 0.933649 193.365 0 -999 0 26 0 0 0 10 10 0 0 0 12 
4 13000 3 1.80201 280.201 0.64881 1.25034 168 257 109 59 187 175 86 89 82 171 257 
4 13000 4 -1.52568 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 5 1.60106 260.106 0.73743 1.18471 179 230 132 47 220 177 71 106 102 208 269 
4 13000 6 -0.810794 18.9206 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 7 0.792322 179.232 0.587302 0.973474 189 191 111 78 174 183 86 97 73 170 219 
4 13000 8 -1.13501 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 9 -0.644242 35.5758 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 10 0.728968 172.897 0 -999 0 1 0 0 0 0 0 0 0 0 0 
4 13000 11 0.0953785 109.538 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 12 -0.567912 43.2088 0.352941 0.482217 136 195 48 88 58 140 101 39 59 98 149 
4 13000 13 0.275755 127.576 0.594406 0.942994 143 143 85 58 118 121 58 63 103 166 153 
4 13000 14 -0.364629 63.5371 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 15 0.956839 195.684 0.701987 1.12889 151 218 106 45 159 145 62 83 95 178 218 
4 13000 16 0.49633 149.633 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 17 -0.384959 61.5041 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 18 0.0460434 104.604 0.525 0.686821 200 295 105 95 146 212 124 88 80 168 246 
4 13000 19 -1.30308 0 0 -999 0 1 0 0 0 0 0 0 0 0 1 
4 13000 20 0.813065 181.306 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 21 0.135439 113.544 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 22 -0.0462387 95.3761 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 13000 23 -0.709912 29.0088 0.243902 0.381672 123 60 30 93 34 111 88 23 42 65 62 
4 13000 24 2.25357 325.357 0.709251 1.17807 227 233 161 66 272 209 75 134 94 228 301 
4 14000 0 2.33616 333.616 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 1 -0.58465 41.535 1 1.95298 1 0 1 0 1 1 0 1 102 103 0 
4 14000 2 0.0435001 104.35 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 3 0.363641 136.364 1 1.98544 1 0 1 0 2 1 0 1 72 73 1 
4 14000 4 -1.99626 0 0 -999 0 3 0 0 0 1 1 0 0 0 0 
4 14000 5 -0.413752 58.6248 0 -999 0 63 0 0 0 17 17 0 0 0 27 
4 14000 6 -0.496566 50.3434 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 7 0.741246 174.125 0.572254 1.00324 173 176 99 74 151 169 85 84 37 121 181 
4 14000 8 0.0707044 107.07 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 9 -0.874736 12.5264 1 1.85214 1 63 1 0 2 12 11 1 92 93 33 
4 14000 10 0.62441 162.441 0.574163 0.874653 209 183 120 89 191 197 96 101 37 138 220 
4 14000 11 0.421208 142.121 0.624114 1.00396 141 88 88 53 132 122 52 70 55 125 136 
4 14000 12 0.91695 191.695 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 13 -0.683094 31.6906 0 -999 0 2 0 0 0 0 0 0 0 0 2 
4 14000 14 0.185974 118.597 0.635714 0.917236 140 180 89 51 142 155 82 73 48 121 178 
4 14000 15 0.634526 163.453 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 16 0.485666 148.567 0.619048 0.938612 168 177 104 64 145 166 78 88 56 144 175 
4 14000 17 -1.08087 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 18 0.66134 166.134 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 19 -1.12645 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 20 -0.41801 58.199 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 21 0.712536 171.254 0.694444 1.08645 144 225 100 44 158 152 71 81 53 134 219 
4 14000 22 0.278751 127.875 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 23 -0.719014 28.0986 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 14000 24 1.52399 252.399 0.632411 0.998811 253 233 160 93 259 252 112 140 53 193 306 
4 15000 0 1.04759 204.759 0.610236 0.892665 254 272 155 99 243 248 119 129 138 267 292 
4 15000 1 -0.990916 0.908401 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 2 -0.179921 82.0079 0.660194 0.886534 103 56 68 35 100 98 42 56 152 208 88 
4 15000 3 -0.238672 76.1328 0 -999 0 21 0 0 0 5 5 0 0 0 9 
4 15000 4 -0.165964 83.4036 0.388626 0.566594 211 195 82 129 106 222 150 72 86 158 171 
4 15000 5 -1.0098 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 6 0.71302 171.302 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 7 1.63687 263.687 0.58156 0.96644 282 344 164 118 281 280 140 140 108 248 369 
4 15000 8 -0.226724 77.3276 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 9 -0.86721 13.279 0 -999 0 1 0 0 0 0 0 0 0 0 1 
4 15000 10 -1.56201 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 11 0.379995 138 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 12 1.2045 220.45 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 13 0.719762 171.976 0 -999 0 18 0 0 0 6 6 0 0 0 5 
4 15000 14 1.63005 263.005 0.648936 0.965148 282 148 183 99 282 251 101 150 139 289 257 
4 15000 15 -0.841276 15.8724 0.151515 0.214677 132 133 20 112 24 136 118 18 34 52 93 
4 15000 16 -0.493192 50.6808 0.413174 0.465643 167 232 69 98 83 167 108 59 79 138 185 
4 15000 17 1.22268 222.268 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 18 -0.569463 43.0537 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 19 0.626915 162.692 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 20 -0.711044 28.8956 0 -999 0 9 0 0 0 4 4 0 2 2 1 
4 15000 21 -0.153149 84.6851 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 15000 22 -0.624478 37.5522 0.466102 0.482824 118 110 55 63 71 111 67 44 121 165 98 
4 15000 23 0.0380797 103.808 0 -999 0 0 0 0 0 0 0 0 1 1 0 
4 15000 24 -1.22288 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 0 1.05116 205.116 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 1 -0.0727647 92.7235 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 2 -0.576531 42.3469 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 3 -0.514642 48.5358 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 4 0.0999771 109.998 0.602837 0.876484 141 197 85 56 131 148 79 69 105 174 200 
4 16000 5 0.302709 130.271 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 6 0.419214 141.921 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 7 1.04257 204.257 0.620915 1.14347 153 178 95 58 164 155 80 75 94 169 199 
4 16000 8 -0.931429 6.85709 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 9 0.562633 156.263 0.595745 0.907813 188 192 112 76 177 182 90 92 95 187 225 
4 16000 10 0.336249 133.625 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 11 -0.0691223 93.0878 0.519481 0.753479 154 153 80 74 123 145 84 61 72 133 166 
4 16000 12 0.0204943 102.049 0.526316 0.747479 171 221 90 81 136 166 97 69 76 145 199 
4 16000 13 0.111395 111.139 0.546667 0.66127 225 215 123 102 173 219 112 107 76 183 233 
4 16000 14 -1.81821 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 15 -0.34223 65.777 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 16 1.44315 244.315 0.64 1.09974 200 207 128 72 207 197 99 98 80 178 236 
4 16000 17 0.253673 125.367 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 18 1.46951 246.951 0.663212 1.12263 193 241 128 65 216 202 101 101 99 200 260 
4 16000 19 -0.89385 10.615 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 20 0.375251 137.525 0.584416 0.943487 154 271 90 64 133 175 94 81 94 175 219 
4 16000 21 2.11436 311.436 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 22 0.400129 140.013 0.699187 1.06468 123 79 86 37 132 119 47 72 92 164 126 
4 16000 23 -0.832498 16.7502 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 16000 24 -1.04486 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 0 1.22232 222.232 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 1 -1.01155 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 2 0.467327 146.733 0.524793 0.754929 242 275 127 115 166 242 135 107 72 179 245 
4 17000 3 0.054825 105.482 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 4 -0.220564 77.9436 0.488235 0.62872 170 239 83 87 114 178 110 68 68 136 192 
4 17000 5 -0.487048 51.2952 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 6 -0.251743 74.8257 0.641026 0.979229 78 24 50 28 74 71 30 41 100 141 59 
4 17000 7 0.696333 169.633 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 8 0.645495 164.549 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 9 -0.89929 10.071 0.104396 0.104867 182 176 19 163 20 171 155 16 16 32 118 
4 17000 10 -0.500446 49.9554 0.581081 0.806022 74 92 43 31 71 82 47 35 85 120 96 
4 17000 11 0.284409 128.441 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 12 1.75472 275.472 0.687225 1.09647 227 113 156 71 242 206 72 134 82 216 217 
4 17000 13 -0.297546 70.2454 0.359091 0.484041 220 191 79 141 95 211 147 64 53 117 160 
4 17000 14 -1.46423 0 0 0 1 97 0 1 0 18 18 0 0 0 42 
4 17000 15 -1.05988 0 0 0 116 53 0 116 0 104 104 0 0 0 35 
4 17000 16 -0.215228 78.4772 0.638889 1.37105 36 101 23 13 45 45 26 19 92 111 82 
4 17000 17 0.0970789 109.708 0 -999 0 16 0 0 0 3 3 0 0 0 7 
4 17000 18 1.12246 212.246 0.680628 1.05269 191 293 130 61 216 198 92 106 99 205 276 
4 17000 19 -0.0278945 97.2106 0.485207 0.730328 169 137 82 87 111 167 99 68 71 139 142 
4 17000 20 0.355912 135.591 1 1.98536 1 0 1 0 2 1 0 1 148 149 2 
4 17000 21 2.61226 361.226 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 22 0.277432 127.743 1 1.98447 1 0 1 0 1 1 0 1 152 153 0 
4 17000 23 1.19691 219.691 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 17000 24 0.35635 135.635 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 0 0.650118 165.012 0 -999 0 0 0 0 0 0 0 0 1 1 0 
4 18000 1 0.215533 121.553 0.484018 0.713858 219 251 106 113 153 223 128 95 72 167 236 
4 18000 2 -0.356057 64.3943 1 1.96942 1 111 1 0 1 26 25 1 178 179 57 
4 18000 3 0.542673 154.267 0.518182 0.82437 220 236 114 106 174 226 129 97 89 186 217 
4 18000 4 -0.260268 73.9732 0.367089 0.475753 237 137 87 150 105 214 140 74 61 135 135 
4 18000 5 -0.162094 83.7906 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 6 1.18813 218.813 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 7 0.636503 163.65 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 8 -1.03618 0 0 -999 0 1 0 0 0 0 0 0 0 0 0 
4 18000 9 -0.442963 55.7037 0.37931 0.485005 174 242 66 108 80 169 113 56 71 127 192 
4 18000 10 -0.585811 41.4189 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 11 0.107074 110.707 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 12 1.70166 270.166 0.624521 1.01726 261 322 163 98 276 260 131 129 106 235 329 
4 18000 13 -0.167359 83.2641 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 14 0.921982 192.198 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 15 -0.598523 40.1477 0.5 1.9051 2 81 1 1 3 14 13 1 78 79 46 
4 18000 16 -0.848372 15.1628 0.428571 0.702586 28 106 12 16 17 39 30 9 87 96 63 
4 18000 17 -0.699693 30.0307 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 18 -0.174649 82.5351 0.589928 0.74512 139 48 82 57 116 126 61 65 90 155 82 
4 18000 19 -0.980552 1.94479 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 20 -0.382257 61.7743 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 18000 21 2.76783 376.783 0.666667 1.18712 258 255 172 86 312 237 91 146 103 249 335 
4 18000 22 0.414664 141.466 0.533333 0.840895 195 247 104 91 147 202 116 86 92 178 216 
4 18000 23 0.731263 173.126 0.518219 0.824163 247 144 128 119 198 230 125 105 74 179 200 
4 18000 24 0.254649 125.465 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 0 -0.0445811 95.5419 0.390071 0.506126 282 320 110 172 138 282 186 96 52 148 273 
4 19000 1 -0.897466 10.2534 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 2 -0.308836 69.1164 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 3 -0.725774 27.4226 1 1.86405 2 46 2 0 7 10 8 2 161 163 24 
4 19000 4 0.137517 113.752 0.442748 0.605462 262 342 116 146 169 272 170 102 50 152 289 
4 19000 5 -1.53981 0 0 0 4 90 0 4 0 17 17 0 0 0 52 
4 19000 6 -0.392454 60.7546 0.396226 0.445489 212 76 84 128 112 195 121 74 60 134 114 
4 19000 7 -0.908879 9.1121 0.27907 0.349711 43 41 12 31 15 46 34 12 38 50 33 
4 19000 8 -1.14161 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 9 0.607543 160.754 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 10 1.74448 274.448 0.660448 1.01189 268 120 177 91 288 252 100 152 119 271 244 
4 19000 11 0.266116 126.612 0.50505 0.780081 198 83 100 98 140 176 90 86 64 150 131 
4 19000 12 -0.158635 84.1365 0.546392 0.928984 97 120 53 44 87 99 50 49 88 137 121 
4 19000 13 0.860548 186.055 0.602941 0.812369 272 122 164 108 243 233 99 134 84 218 223 
4 19000 14 -2.282 0 0 0 1 3 0 1 0 0 0 0 0 0 2 
4 19000 15 0.992401 199.24 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 16 -1.61909 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 17 1.51954 251.954 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 18 0.734495 173.449 0 1.98854 1 0 0 1 0 0 0 0 0 0 0 
4 19000 19 -0.80611 19.389 1 1.90191 1 0 1 0 2 1 0 1 145 146 1 
4 19000 20 -0.829155 17.0845 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 19000 21 -0.0458435 95.4156 1 1.93903 3 83 3 0 4 13 10 3 137 140 41 
4 19000 22 -0.710195 28.9805 0.196078 0.24878 204 27 40 164 44 167 128 39 28 67 48 
4 19000 23 -1.65895 0 0 0 1 50 0 1 0 10 10 0 0 0 23 
4 19000 24 -1.16279 0 0 -999 0 11 0 0 0 3 3 0 0 0 4 
4 20000 0 0.0793609 107.936 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 20000 1 1.22351 222.351 0.642105 1.07846 190 326 122 68 198 200 94 106 100 206 282 
4 20000 2 0.152293 115.229 0.73 1.07076 100 51 73 27 109 94 31 63 131 194 99 
4 20000 3 -0.262846 73.7154 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 20000 4 -0.675559 32.4441 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 20000 5 0.934248 193.425 0.67027 1.02226 185 336 124 61 196 199 91 108 94 202 291 
4 20000 6 1.21827 221.827 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 20000 7 0.312717 131.272 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 20000 8 -0.980341 1.96594 0 -999 0 0 0 0 0 0 0 0 0 0 0 
4 20000 9 -0.448702 55.1298 0.401639 0.622479 122 70 49 73 63 110 69 41 56 97 87 
